platform,canonical_sku,review_id,review_date,rating,review_text
Amazon,B09R2LK61P,B09R2LK61P-R1,2023-08-09,4.7,"It's a Zippo, simple and functional. I've never had a bad Zippo. The finish on the design/graphics is very nice!"
Amazon,B07J9RCLCZ,B07J9RCLCZ-R1,2024-01-21,4.7,"I’m still considering buying another.  It looks so nice.  Can be put anywhere and just looks like it should be there.  Perfect for most wines bottle sizes..  Your larger bottles like champagne may or may not fit, just fyi.  I just set those out for decor til time to enjoy."
Amazon,B0090B8K8O,B0090B8K8O-R1,2024-01-16,4.6,"I got this glitter to use for a ""chill out"" jar for my toddler. If you're into toddler crafts, basically it's a jar that you fill with water, glue, food coloring, glitter, and corn syrup. The glitter moves about as the toddler moves the jar. It's supposed to not only be memorizing, but it's also supposed to help them calm down--or ""chill out.""For my craft, I needed a good weight to my glitter. In stores, I'd found small (and expensive) jars of glitter that I worried wouldn't have the right weight to float up and down. I didn't want just a clump of glitter--the weight needed to be substantial, if that makes sense.I found this jar and was happy with the price (who knew glitter was so expensive?!) and the little particles looked to be about the right size.All in all, I'm very happy with this purchase. While the jar is relatively small when you have two glitter-loving toddler girls, it's definitely the right weight for my chill out jar project. The particles are slightly under a millimeter in diameter, which is on the larger side for glitter. This is definitely a type of good-quality glitter that I remember from my childhood...not the tiny stuff that I keep seeing all over the place.I took a photo to give you a better idea of the size. Hope it helps!"
Amazon,B09KHX7J9L,B09KHX7J9L-R1,2023-08-02,4.1,"This one is comfortable, but like most sports bras, don't expect separation between the girls. Also, the ""venting"" in the back sometimes does a little pooch, but it's not like I notice it all the time. Still, if you want a totally smoothed out look on your back, you may want to try a full racerback. I'm currently a 42DD and the 3x fits great."
Amazon,B07BL2HT5N,B07BL2HT5N-R1,2023-08-10,4.4,I have a wide foot so I got size 11 wide when I first tried on the shoe it was to lose but I seen that it has the extra hole ontop of the shoe for the shoe lace but after doing that my shoelace feels to short when I try tie my shoe but other than that my feet feel comfortable walking around a 8hr shift. It’s not the prettiest shoe but better than others
Amazon,B08CXLD6F5,B08CXLD6F5-R1,2023-08-09,4.6,I bought them for my grandson and he loves them.  He walked around school holding up his new shoes and wanting everyone to see them.  I like adidas brand shoes.
Amazon,B07XPRFCH1,B07XPRFCH1-R1,2023-08-02,4.4,I ordered a size 8 which is what I normally wear. I wear them however a 10 would have been better
Amazon,B0CC17TDSQ,B0CC17TDSQ-R1,2024-01-16,4.3,"I can't wait to finish this one. So far the paint and brushes are good and the canvas is strong. All of the print is clear and though I need my readers to see some of the numbers, they're all very readable. Great deal as well, I am happy with it!"
Amazon,B0916XWRY3,B0916XWRY3-R1,2023-08-02,4.1,"I did not like these shoes at first because the fit was too tight. I have worn them for several days now and they are much more comfortable. I know they don't have a wide-toe box like most Keen shoes, but they are meant to stabilize your foot while walking on rough terrain.  I like them for their breathability, weight, color, arch support, grip, and overall appearance. I have bunions on both feet so my main concern was comfort. I purchased my usual size in Keens and the fit was perfect. I will use these mainly for walks and doing errands even though I can wear them all day. I recently bought the Keen NXIS Speed low vent hiker and these are my favorite hikers to date (very comfy). I bought them specifically for a summer trip to Yellowstone. I also purchased the Keen NXIS EVO, and although they are excellent shoes, I returned them as I could not wear them for more than a couple of hours at a time."
Amazon,B01F7QECQE,B01F7QECQE-R1,2023-08-26,4.4,"This is a sturdy unit, with adequate instructions, even for a novice (like me).  It would be nice if the packet came with an extra screw in each size.  My only other suggestion might be for Closet Maid to pre-stamp each piece with the ""name"" it is given in the instructions - especially in light of the fact that some boards are the same size, but have a different pattern of pre-drilled holes.  You can see what I mean, below.I am a smart woman.  People even tell me that, sometimes.  Most don't know that I am terrible at ""spatial ability"" - I can't figure out how to put things (like puzzles) together very well.  My brain just doesn't see that way.  But today I un-boxed the shelving unit (some assembly required) I ordered in a fit of over-confidence while surfing the web at 2 a.m. a few weeks ago.I gathered my tools - a screwdriver and a hammer, just like the instructions told me to.  I reviewed how many of every screw there was, and what they were called (""assembly"" screw, that's an ""assembly"" screw -- I would even say it out loud to reinforce the concept).  I counted the pre-cut, pre-drilled boards and stacked them neatly into piles by size.I bribed the 9 year-old to help gramma, and he did so willingly, at first.  I got the side board connected to the top board, (or maybe it was the bottom board) and was feeling fairly proud of myself.  But the instructions called for me to fit ""short dowels"" into pre-drilled holes in the top board (or maybe it was the bottom board).  But the stupid dowels wouldn't fit!  So I pulled out the instructions and realized I had picked up a horizontal divider when what I needed was a fixed shelf (same size but the dowels would fit into this one - who knew!).So I unscrewed the first two boards, and grabbed a post-it notepad and labeled ALL the boards - just in case.  I had the 9-year old help me again hold the boards while I reattached the fixed shelf to the side board (or maybe it was a top board).  Once again, when it came time to screw the top board (or maybe bottom?) to the vertical board, I realized there was no pre-drilled hole!  The 9-year old had the best view (and better vision) and noticed immediately that the pre-drilled hole was on the wrong side.  So we detached the screws (again) and turned the board around (I was so sure I had it right this time, too.) And the re-screwing was far quicker.  But... you guessed it, I had the finished side (only one of the four sides was finished) pointing the wrong direction... so we backtracked.  Again.Eventually, the 9-year old wandered off to play with his brother.  He told me I should be more careful.  Duly noted. And I urged him to keep that play appointment in the other room - pronto.  So, with careful re-reading of the instructions (in three languages!) and diligence with the post-it notes (that kept sliding off the slick finish), I continued to assemble the shelf-unit.  With only one near amputation when the ""real wood!"" board (probably that stupid fixed shelf, or maybe it was the vertical divider) slid out of my grip and landed faint millimeters from my toe.  That board was heavy, too! It even shook the house! Of course it did.Anyway, I counted and there were precisely eighteen ""assembly screws"" and not one more and not one less.  I guarded them with my life, counting before and after every potty break and coffee run.  Finally, with the unit mostly assembled, I came to the ""backing"" (which turned out to be a folded piece of cardboard-hey, what happened to the ""real wood""?).  And it turned out, there were only three, despite the fact there were six openings.  And now you know my sense of ""style"" is as absent as my spatial ability.  Covering only three of the six squares provides a unique ""look"" - at least to all non-OCD customers. Nevertheless, I persisted.Each piece of folded cardboard was nailed down with, I kid you not, 12 teeny pin-like nails, called ""nails"" in the instructions (Ciou, Ciavo, Nail - that whole 3 languages thing).  And these things were designed by an absolute 4-star genius.  Imagine the amount of research it must have taken to size these pins to the exact the depth of my thumb! I was in awe.  Because that precision measurement resulted in me not being able to even ""start"" the nail without slamming into my thumb.  Thirty-six times, if you don't count all the ones that fell out before I could get the nail stabilized.  I checked for ""hacks to avoid hitting your thumb"" on my phone, after only five or six nails (I told you I was smart) and discovered that you can hold a nail between the teeth of your comb (or your husband's comb, if he is not at home).  Bonus, as you are pounding the bejabbers out of everything in the vicinity of your microscopic nail-pin, the comb appears to act as a protective agent for the shelf (or maybe it was the horizontal divider).  The comb, however, did turn out to be mostly a total loss.But I did it.  I assembled a ""some assembly required"" shelving unit and it only took me six hours.PS - you may need ice for the finger you forgot to move during the flailing/so-called hammering you did prior to the comb hack.PPS - and save the ice because it turns out that all those boards nailed together are far heavier than the single board that missed your toe earlier.Enjoy!"
Amazon,B007FZFTZO,B007FZFTZO-R1,2022-09-20,4.6,"This is a good DMM for the money. House hold use, testing outlets, etc. Wanted a safe meter, see Youtube videos for a guy who zaps it with kilovolts. This meter came out second best to a Fluke. Plenty accurate for my use. Amprobe is owned by Fluke and is tested in Fluke labs. The only negative are the leads. When I measured the resistance of the leads the readings jumped all over the place. I tried cleaning with papertowel and isopropyl alcohol no help. Then I used a very fine abrasive pad with alcohol, now the resistance is zero. Also made the continuity function much quicker and consistent. Must be corrosion or some kind of coating on the probes. Many choices for DMMs in the sub $50 range. Almost bought a Fluke 101 $44. This meter has more features, current, loaded battery tester, NCV, relative, backlight and stand, rubbery case. The Fluke is true RMS, has a stronger plastic case and is more compact. I think I made the right choice. P.S. I have a Fluke 115 but wanted a cheaper meter for less exacting tasks.I used a basic multimeter from Craftsman for years. I use these for electronics hobbies that need a bit more detail than the basics but without needing the full functionality of a Fluke as we have in my work lab. Excellent balance of price and features.Price point is excellent / accurate / great featuresI did a lot of research on multimeters before choosing to order this one from Amprobe. For the balance of price and features from a reputable manufacturer, this is a decent product. I chose Amprobe over the many other Chinese made brands primarily because they have a reputation for build quality, safety features, and reliability (confirmed by rigorous testing done by reputable reviewers). Amprobe is a division of Fluke (arguably the industry leader), providing a lower-priced product line. This Amprobe AM-510 is designed primarily for use by the DIY homeowner. This unit does not have True RMS or temperature readings, but the AM line provides more feature-rich units, for professional use, at higher price points. The AM-510 has all the basic features and functionality to tackle most home electrical projects which I expect to encounter. The auto-ranging, non-contact voltage sensing (which I found to work better than some other reviews indicated), basic battery test feature, and integrated flashlight are all pluses. The backlight feature is both a plus and the primary minus of this product. On the plus side, the backlight does not shut off after a few seconds like many other multimeters. It will actually stay lit until you turn it off. However, I found that, for some reason, when the backlight is on the screen can only be read in a very narrow range (just a few degrees) on the vertical plane. If you tilt the meter up or down beyond that narrow range, the numerals fade out completely and can't be read. When I discovered this on the first unit I received from Amazon, I returned it. When I found that the replacement unit did the same thing, I contacted Amprobe technical support. One very nice thing is that the 800 number on the Amprobe packaging actually connects you to the Fluke U.S. offices and you actually reach a U.S. technician. The tech I spoke with pulled an AM-510 off the shelf to see if he could replicate the issue and was surprised to discover that screen/backlight behaved exactly the same as mine. He said he had not been aware of the issue previously. He then went on to pick up and test other meters in the AM line (the 520, 530, 560, and 570) and found they all had the same issue. It's strange to me that an issue like that hasn't been mentioned before but, it is what it is. I've worked with many kinds of electronic equipment with backlit screens and have never seen this problem on any of them. As I said at the beginning, this is a good unit for the price and, for me, this quirk was not a big enough problem to send it back and start shopping all over again. But, if you're interested in buying one of these Amprobes, be aware that you might (and probably will) run into the same issue.First, let it be said if you are a professional electrician who needs a meter for everyday use, and needs the utmost in durability, quality and accuracy - why are you looking at this multimeter? I read a couple of reviews picking apart this low priced, $40 meter and was left scratching my head a bit. If you want a $250 meter, then go buy a Fluke or equivalent. Don't buy this, then measure it up to professional meters and write scathing reviews because it does not hold up to the scrutiny and measurement of much more expensive meters.I previously had only an Innova multimeter that I got here on Amazon for around $20 - and it has been a great meter for the price. (This one: https://www.amazon.com/INNOVA-3320-Auto-Ranging-Digital-Multimeter/dp/B000EVYGZA/ref=sr_1_3?ie=UTF8&qid=1524085919&sr=8-3&keywords=innova+voltmeter). For most infrequent homowner users who only want to measure voltage and occasional resistance - this $20 Innova would be all the meter you ever need.Recently I had the need to upgrade my multimeter as I also needed to measure capacitance. After briefly shopping around for a good ""bang for the buck"" meter, I settled on this Amprobe AM-510 Multimeter. In the end, I am glad I did - this is an outstanding meter for the price, and just as good or better than meters that are twice the price. Read the reviews - there are so many positive ones for good reason, this is a very good, durable multimeter for an outstanding price. This meter bridges the gap between the infrequent user who just needs a voltmeter, and the professional who needs everything. Look at this meter as something a more discerning hobbyist or homeowner would buy if they want a ""do it all"" multimeter, and plans on using it frequently.I could go on about what this meter does, but for that just read the description, or better yet the product's webpage or manual. Or you could read the length reviews here on Amazon that describe every feature and pick apart the meter as if it were a much more expensive, professional model.For the price and the value you get with this Amprobe AN-510, this is highly recommended.Thanks for reading.Pics attached: First pic shows the $20 Innova meter I mention above, alongside the Amprobe AM-510 in this ad. Notice the size difference - the AM-510 is not compact or small, it is quite heft. The second pic shows a close up of the Innova, and the third pic a closeup of the AM-510. If you are on a budget, and don't need a myriad of features - the Innova is a great meter for $20.Supongo que es debido a la competencia de multímetros chinos y por esa razón están bajando la calidad en los materiales de fabricación. Con opciones variadas de medición pero no totalmente preciso, una mucho mejor opción en cuanto a precisión y calidad de construcción es su hermano mayor (incluso se podría tratar de su padre) el modelo AM-270. No diría que es barato, diría que sencillamente obtienes lo que estás dispuesto a invertir.Me gustó:Sus variadas opciones de medición.Medición especial para prueba de pilas 1.5v y 9vLinterna incorporada.Detección de voltaje sin contacto ""NCV""BaratoMedición de frecuencia y ciclo de trabajo.No me gustó:Su calidad de construcciónImpreciso en la medición de voltajes (por lo menos en DC)Lento en la medición de resistencias.Prueba de continuidad (parece que el buzzer tuviera catarro)NO lo recomiendo, mejor invertir más y adquirir un modelo mucho mejor, más robusto y preciso, como su padre el Amprobe AM-270.I bought the Amprobe 510 to check voltage around a charging 12v lead acid battery and it works as intended. It is easy to use. It is more than adequate for household and general purpose use. I would highly recommend for beginners and new hobbyists.Arrived right on time. This unit was a replacement for another manufacturer's meter that failed and was turfed. Solid unit with a case that is non slip on a slanted surface. Leads seat positively. Rotary selection is solid and engaging. No variance in readings when compared to a more expensive meter. Good choice on my part, thanks to other positive reviews. Thanks Amprobe for a quality product.Good quality, I find that it is a bit slow to settle down at a reading (1-2 sec). But I'm used to mechanical probes which had instantaneous readings as long as you know how to read the scale. As previously noted the Non-contact voltage tester is fairly slow, and will not reliably penetrate walls so is fairly useless.The burden voltage is unacceptably high in the mA range. This makes it useless for the majority of my current measurements."
Amazon,B0832V7FJ6,B0832V7FJ6-R1,2024-03-17,4.7,The outlets work fine. I like the built in USB outlets as it frees up outlets used for for USB chargers. I use this in the kitchen and it really cleaned up the area.
Amazon,B00TF8G8EA,B00TF8G8EA-R1,2024-02-18,4.4,My Rv is at a year around camp ground surrounded by gravel roads so lots of dust. This thing fits very well and regularly withstands 40-50 mph winds (North Dakota) very satisfied!
Amazon,B07GVR1XLS,B07GVR1XLS-R1,2023-09-11,4.2,"I'm not happy with the sound, particularly the bass. There is no 'thump' on the bass despite the wide frequency range that it supports.  The OEM wires on my factory standard speakers were 14 gauge. The wires on these speakers are 16 gauge.  Maybe that's standard, but you would think newer, quality speakers would have a heavier gauge wire than the OEM ones.  I thought I might have ""fake"" or ""clone"" speakers that are not genuine Pioneer. I contacted the Amazon seller, their non-Amazon store, and PioneerElectronics do determine if there is a visual way to check. I can't get a straight answer. There's no hologram on the box anymore apparently.  The Amazon seller claims they are an authorized Pioneer seller, and their non-Amazon store in Colorado Springs, Colorado and PioneerElectronics both confirm this. Because I'm so disappointed in the sound quality, I'm going to pull my door apart again, pull one 6.5"" door speaker, and take a picture of the back and see if PioneerElectronics can then verify they are original. Even if they are I may still send them back and get some JBLs instead. I'm running a new Kenwood DPX594BT stereo that I have to crank all of the Bass settings most of the way up to get solid bass including, equalizer settings, bass control, and loudness control. I wouldn't think I should have to do that. My wife's OEM standard factory speakers in her 2009 Rav4 sound better. I'd expect better out of something much newer. At the cost I paid, I think there may be better options.Edit: 03/22/2021  Wanted to add that these are original Pioneer speakers as indicated by their serial number."
Amazon,B08PCD9HCW,B08PCD9HCW-R1,2023-08-09,4.3,"I got these a half-size large & have some cushioning arch support insoles in them, as well. Very comfortable. But it’s a slight struggle to slip my feet into them and then tighten the laces. Once on, they’re good."
Amazon,B0C6PCX1X3,B0C6PCX1X3-R1,2024-02-22,4.4,"These are nice for a 4x4 post. You have about and inch of adjustment to do fine leveling.Maybe some grease for latter but so far these are very quiet.ToolsMeasuring tape, 5/8 inch bore, level, bungies for level, blocks for other side of gate to get the  top pin.Remember when boring give yourself some space for adjusting the gate height plus minus 2 inches.  Bore level into the center of the post.  You may have to stop and reverse a few times to clear hole of cutting.Just use a crescent wrench to tighten since the gate will have a different size bolt."
Amazon,B01KVFY1OO,B01KVFY1OO-R1,2023-08-09,4.3,I use to have the same clamps for a long time but wore them out. The price was good too. At times I need really small clamps and the regular size ones are to bulky.
Amazon,B06XFLHM81,B06XFLHM81-R1,2024-05-28,4.6,"I have two dogs, Blood Hound/Black Lab Mix. When my pups play around, one of em always goes for the collar and it gets tore up within a week. This collar has survived now over two months, I would definitely recommend this collar, it fits well, it seems comfortable and it looks good on him."
Amazon,B0077A7LCQ,B0077A7LCQ-R1,2022-09-20,4.2,"Fairly easy install I don’t like loosing the rail system but I love the coverage and that you can close the tri fold with the tailgate closed.What I liked most is that the top is hard yet foldable with ease and the fact that it is hooked directly to the bed of my Tacoma! Drove 1600 miles after the installation, spending one full day in the rain. Suitcases were bone dry even though I wrapped them in plastic bags to be safe! Very pleased with the hard top, once the tailgate was locked, I felt quite secure leaving valuables in the bed of my truck!Undercover ArmorFlex Hard Folding Truck Bed Tonneau Cover - for Toyota Tacoma 2019Likes: Rough scratch resistant coating; nice solid gasket material; folds up as needed for a variety of items in the truck bed; provides a level of waterproofing for items in the bed; security and privacy for items in bed.Dislikes: The upper corners the gasket appears to have a gap see picture #1, the edge is not solid or taper down, when driving it looks like water can get in; The Toyota inside attachment rails are completely covered picture #2, earlier tacoma installs I thought were under the attachment rail; I wish there was an adhesive gasket or a mini tube of silicone for the install of the two attachment clips picture #3, The clip is form fitting, the attachment holes for this clip go completely through the cover, I will get some silicone myself and add it.I will still give the cover a letter grade of ""A"".The Amazon site stated this would not work on my 2020, but after consulting with the Undercover folks, it did.Installation was not difficult. I am not very handy and I did it by myself in about an hour.The main installation instructions are generic and very different from a Tacoma install. The do include a supplemental sheet for installation on a Tacoma. However, the instructions must be outdated, as they were different from what I actually had to do. I got the idea though.Just as a side story, I did not want to drill holes for the enclosed drain tubes (3 1/2"" I believe). I instead bought 1/2"" plastic tubing and adapters so that I could drain via the existing holes in truck bed. We shall see how that works once the snow and rain put it to the test.I love the low profile and ease of installation as well as useI like the product and this is the second one I have had (1st Tundra and 2nd Tacoma). However, the install was difficult on the Tacoma. The rails on the side of the bed when mounted did not all for the locking mechanism to work so I had to shim them about 1/8 inch on both sides with a metal strip from Home Depot. That was small problem, but the larger problem was the screw in clamps for the front piece would not fit into the preexisting Tacoma bed track. I would like someone from the company to contact me to resolve.A small amount of water does get in if driving in a heavy rain storm. It appears to be coming in thru the front corners. I purchased a small length of gasket material (same as on the cover) and fixed the problem. I suggest the manufacturer furnish this same length of gasket to the customer so that they can also make this little addition to the installation if necessary.Had some shipping damage and missing pieces but contacted undercover and they got everything straighten out quickly. Works great and looks great! Does let a little water in if you go to the car wash and spray it off good but under normal conditions it works great."
Amazon,B0D3PRP6ZC,B0D3PRP6ZC-R1,2024-07-08,4.4,Love how quick it was to put together and the quality of the parts seems sturdy. Very comfortable and lots of room to sit how I feel.
Amazon,B0BG97MF2P,B0BG97MF2P-R1,2024-01-15,4.4,Very useful the size of it allows me to put it anywhere
Amazon,B07TNPHYNV,B07TNPHYNV-R1,2024-03-17,4.6,I bought 2 sets of these.  I used twine to put 5 bells on one piece as you can see in the pic.  I hung them on my Christmas tree.  They have a nice sound when jingled.  They make incredibly nice decorations for very little money and are easy to use.  They dont weigh alot so they won't weigh down a tree branch or anything else you want to use them on.  Theyre like a burnished brass color.
Amazon,B071F8YM4V,B071F8YM4V-R1,2024-01-16,5,"This is a great couch, but what really was the best feature is the work they put into packaging, labeling and writing the instructions. The parts are individually numbered and match the instructions perfectly. Parts that connect are color coded, again, perfectly. The bolts and other hardware are mounted in a custom cut tray, with each step labeled on the tray. That's right, when you turn to step 6 in the instructions, all the hardware for step 6 is grouped together in the tray and labeled ""step 6"". AND there is a separate bag, marked ""spare parts"" filled with one extra of each type of bolt and piece of hardware. Of course everything was there, and not a single spare part was needed, but still, the thought that went into this is mind blowing.I sincerely wish that I could replace all other furniture in my house with furniture made by this company. It was an absolute pleasure to put it together. Oh, and did I mention that they shipped it and had it here in 5 days?"
Amazon,B0CZ87GYJT,B0CZ87GYJT-R1,2024-06-25,2.9,"Well packed and protected inside the box. (one exception noted below) Most tools you need are included but if you don't own any tools this may be a bit of a challenge for you. Anyone with bicycle or general wrenching experience should be able to handle it.Instructions were lacking in detail but had good pictures. If you've ever worked on bikes as a kid or adult it will go pretty smoothly.Sturdy built overall. The fenders are pretty thick gauge metal but fitting and adjustment are fiddly to say the least. The brackets are not precisely bent so be prepared to fornicate with them for a while. Rear drive wheel isn't true and that makes fitting the fenders even more challenging. I need to order a spoke wrench to true it up. Probably FUBAR'd in shipment.Main construction has booger welds but it's solid.Very nice paint job. Hides the booger welds.Overall I am impressed with this tricycle.I never leave reviews but I wanted to for this unit because it was so well built.I would not hesitate for an instant to purchase another from this manufacturer.Better fender brackets would be nice but that is as close to a down side as I can find. Maybe work on better protecting the wheels in shipment? Simple fix though.If not familiar with adjusting the cables, watch some vidyas on the toobs. They were close from the factory but did need final adjustments and not many people are familiar with that process."
Amazon,B08S454V79,B08S454V79-R1,2024-04-15,3.7,product is good and shipping was great too
Amazon,B09NM18BH3,B09NM18BH3-R1,2024-03-17,4.4,I absolutely love this comforter!! It's very soft and comfortable. It comes vacuum sealed which makes the comforter very wrinkly but the wrinkles eventually even themselves out. I recommend if you're looking for something not too heavy but also cozy
Amazon,B003E63HZM,B003E63HZM-R1,2023-08-05,4.1,"I ordered this item for my new house remodeling project. I opened this box today because Grohe product never had any problem so far. But when I opened this, I got a shock. It seems to be returned item from somebody. There is no inner plastic package, no documents even installation manual. Only the hose is in the box without both side ending female parts. It is useless for me but I couldn't find return button. Worst experience."
Amazon,B0BNCGV28T,B0BNCGV28T-R1,2024-07-08,4.5,"I purchased these clips to keep my daughter's weighted blanket stretched to all corners of the duvet without pulling to the middle.  There were ties inside to hold it in place, but the weight of the blanket kept ripping them and the blanket would be in a big ball in the center of the duvet.  So far, this works perfectly.  They are worth every dollar - sturdy, easy to use, brilliant magnetic design."
Amazon,B00CD774IE,B00CD774IE-R1,2023-08-05,4.2,Just replaced the old dirty one
Amazon,B093B1PR53,B093B1PR53-R1,2023-08-09,4.3,"I ordered this dress with jacket to wear as a guest to a formal wedding.  When I saw it on the website I thought this would be made from a knit fabric although I now realize it is not described that way.  Something about the photo just made me assume that’s what it would be.  I did not care for the fabric  that the outfit is made from.  Nothing wrong, just not what I was expecting.  It is thinner than what I was hoping for.  The eggplant color itself is pretty.  I tried it on and I liked the streamlined look of the jacket over the dress and the jeweled embellishments around the neck opening.  I ordered a size down from what I normally wear as the previous reviews noted that the dress is a tad on the larger side and I found that to be true because the size down was a good fit.  Overall, a pretty outfit but not for me.  I returned my order on this one."
Amazon,B07W5TLD7C,B07W5TLD7C-R1,2023-08-09,4.4,They are okay. They are cute! Doubt they will last very long. They smelled horrible when they arrived. But my son is happy and they fit correctly
Amazon,B0B1M1GQQW,B0B1M1GQQW-R1,2023-08-25,4.6,Was as specified. Good value for the money.
Amazon,B07L8L39RX,B07L8L39RX-R1,2023-09-10,4.4,"First and foremost, the charger is gorgeous; aesthetics matter and Native Union understands this and has made it the central pillar of their brand.It comes in two pieces + the cable (which on its own is high quality and features NU’s signature leather belt cable tie). One is the back (the actual charging portion), the other a metal plate with bumpers that slides through to provide the platform for the phone and a hole for cable management. The bumpers keep both the phone and the unit from slipping. Additionally worth noting (although a feature I rarely use) is the portrait-or-landscape option, a feature which many wireless chargers lack.The only downside is simply the current limitations of wireless charging technology — if you are used to PD charging you will find that this is very notably slower. I find myself typically using this charger instead of my PD charger while I’m working; I’m planning to be stationary for some time and the propped-up display is convenient while sitting at a desk, while the PD is ideal if I’m laying down and using my phone or I need it charged 5 minutes ago."
Amazon,B08BWNHWTJ,B08BWNHWTJ-R1,2023-09-10,4.1,"Wasted the first screen with too many bubbles. The second screen took 3 days to heal from bubbles. It fit my note 10+ perfectly, and was easy to install. Just follow the instructions."
Amazon,B00QVMCVA8,B00QVMCVA8-R1,2022-09-21,4.4,"Worked better than I thought it would. Good purchaseNice rugged, secure case will protect my investment.Got same day delivery.Item is everything I expected.Exactly what I needed. Why I didn't find these sooner I don't know.This is a great set of broaches for putting key ways in pulleys and like shaft driven components. All the standard size are in this kit and it comes in a much nicer box than the one shown in the picture.The broach set works exactly as I expected even in mildly hard steel. Good keyway finish with minimal burrs.The wooden box was badly damaged because it was shipped in an oversized cardboard box without filler/padding. Unacceptable for a $200 purchase!Arrived very quickly, the box is inexpensive but does the job. All the machining seems to be very good.Haven’t used it yet but it looks like it will do the jobs (brass) that I need.came with a puncture right thru the tool case lidI bought this to teach my future maritime engineer students how to broach key ways. We love using it!I am quite happy with the quality of this set. It arrived a day early. The quality of the box could be better. The finger joints on one end of the box came apart and I had to glue the end back in. No big deal. I only need to broach a key way a few times a year and couldn’t justify spending over $1000 for a top brand set. And it’s frustrating having to rely on another shop to broach one key way. So this set fills my needs perfectly.I’ve only used the 3/8’s cutter for some 1” bore dies I made for my tube roller they were 3” long and using my press they made flawless key ways. Have an air over hydraulic press was well worth it. Dies were 1018 steelThey like to bite metals quite a bitThe broaches have an excellent finish. The set was missing one piece but the company was very prompt at shipping me the missing part. It's nice to see some quality workmanship again. Will definitely buy from Accusize again.merci,j'ai essayée l'outil et ça fonctionne très bien .La livraison est arrivé à la date prévu et en bonne état."
Amazon,B072HC3QH4,B072HC3QH4-R1,2023-08-22,4.4,perfect bag but didn't come with any bungee cords very fun
Amazon,B018A2W39A,B018A2W39A-R1,2022-09-20,4.6,"Metal parts where they should be, extra heavy duty, and doesn't stick out very far. Should outlast your run of the mill trash can by 10x.I tried to find a good alternative to Simply Human, but the Simply Human is still the better product for stability, holding open the lid, and getting the bag in and out.Good product, well madePleased with my purchase so far. Love the size and that it’s slim. Fits perfect where I needed it to.Omg I love this can, my son also ordered one the best ever Thanks Amazon.This can is much taller than expected. If you're hoping this will fit your 18 gallon trash bags, it will not. The rim of the bags will be so taught that the securing rods refuse to lay down flat. The rods do not ""click"" into place. There is about 9 inches of unused can below the bag once installed. You should probably use 20 or 22 gallon bags for this can, but those are just too large for my kitchen. I wish someone had warned me before purchasing.The mechanism works fine and seems sturdy. There is a rod piece sticking out from the bottom so it can't be flat against a wall. This is for stability and allows the lid to open fully without hitting the wall.I purchased this in the 13 gallon red. It looks nice, although it would've been nicer had Rubbermaid put their logo on the back instead of the top front. It also doesn't sit flush against the wall, due to the metal bar in back. The only question I have is how long the hinge on the cover will last. It is just molded plastic, not reinforced in any way. I notice in some of the other reviews that the hinge didn't last past a few months due to the flimsy hinge. It doesn't take much pressure to open the lid enough to throw something away, my suggestion is to try not to stomp too hard when discarding anything. Pressing lightly is enough to open it. Other than that, it is a really nice looking trash can.I'd been looking at trash cans trying to make sure I got a good one. I finally decided on this one. Even though it was a little pricey for a trash can. I decided to take a chance on an open box, because after all it is just a trash can. It said it had some minor cosmetic issues. Well! When it arrived, it was perfect! No cosmetic issues at all! I love it! It works great. I actually get a little excited everytime I open it! When I change the bag it is so easy and the bag stays secure! The step to raise the lid and the gentle, self closing it do convenient! As you can tell, I don't have a lot to be excited about in my life. Lol This trash can has brought me some joy!❤️It really is quite big in the clinic but when you are paying for waste disposal by the bag you really want a bin that allows you to fill the bag right up and this does. Worth noting that the lid can't be opened by hand which is good for infection control. Mark removed because the slow close is a bit unreliable and the first part of the lid falling is at full speed meaning a blast of air still comes from the bin it just doesn't slam down at the last part.bin is very well made, holds a lot of waste and the step on function very handy and hygienic. Step on function has stopped working after 18 months in a small cafe so now pretty useless. Tried contacting Rubbermaid UK through amazon, website and social media and got nothing from any channel. Have given up so this is destined for landfill. Wouldn't buy again.Fab bin, well made, sturdy, does the job perfectly.Purchased to use in a support service to help with covid infection control.Good looking bin. Slim design, but holds lots. Useful foot pedal, and quite when closing. Good for price. Well made.It's very good size bin."
Amazon,B077P6TTXD,B077P6TTXD-R1,2023-10-17,4.5,"These are really great chairs.  I have had a pair for two years now and love them.  I was always wondering about their strength and recently used them with a friend that is 6’3” and about 280lbs.The chairs didn’t creak a bit from his weight... very strong and stable.  My friend also was totally comfortable sitting for over two hours in this chair....something that he nor I expected due to his typical, very serious lower back discomfort.  My daughter was also so impressed by these chairs that she made her request for four of them for her family as a Christmas present."
Amazon,B09T2F25XW,B09T2F25XW-R1,2023-08-02,4.5,She Loves It!
Amazon,B092RD98M5,B092RD98M5-R1,2023-08-23,4.1,Great fit
